id,duration,intensity,cog,sdev,skew,kurt,Segment,Vowel,Variety,Stress,Voice,Position
4544,0.1187303493,24.8125730876,9184.4410653677,3131.0071206081,-0.1820418957,0.2352428864,s,i,CG,Stressed,Voiceless,Middle
4545,0.0901941977,25.541072607,8717.5254235928,3072.2576508118,0.3774515025,-0.3525806979,s,i,CG,Stressed,Voiceless,Middle
4546,0.0864875868,29.4738662524,9620.898992545,2985.6366221833,-0.4177463823,-0.0133750701,s,i,CG,Stressed,Voiceless,Middle
4547,0.0702830444,26.159541403,6703.5001322737,4171.7686816788,0.2695078193,-0.3108755446,s,i,CG,Stressed,Voiceless,Middle
4548,0.0933068004,33.8412118405,9006.6906101815,2677.2024705439,-0.018545246,0.1020668676,s,i,CG,Stressed,Voiceless,Middle
4549,0.1013140303,24.9393942388,8619.7278387297,3005.2270601436,-0.0554649194,-0.1223987193,s,i,CG,Stressed,Voiceless,Middle
4550,0.1000784933,29.032487098,9086.4254996381,2892.4142908402,-0.3337879164,0.1702182291,s,i,CG,Stressed,Voiceless,Middle
4551,0.0952313868,50.2413368608,1193.7004895291,1071.0023020723,9.4956829314,109.1052488348,s,i,CG,Stressed,Voiceless,Middle
4552,0.0872954379,44.9222802325,677.429390396,592.656699289,18.2187170995,405.3554104744,s,i,CG,Stressed,Voiceless,Middle
4553,0.1257396454,40.2123044116,9650.8436691404,2959.5249946038,-0.3851649366,-0.1520038689,s,i,CG,Stressed,Voiceless,Middle
4554,0.1257396454,40.0447885621,8594.983519165,2910.5648551317,0.0746782573,-0.3259112785,s,i,CG,Stressed,Voiceless,Middle
4555,0.0889919252,33.9761280037,8916.6835934618,3186.017015804,-0.038659937,-0.8940246345,s,i,CG,Stressed,Voiceless,Middle
4556,0.1079574174,40.445605169,9485.3970668408,3054.615879574,-0.211131046,-0.6967538486,s,i,CG,Stressed,Voiceless,Middle
4557,0.1181553494,36.9952744575,9455.011871906,2885.6869870627,-0.1267393849,-0.8518899843,s,i,CG,Stressed,Voiceless,Middle
4558,0.1261388189,34.2129643579,8934.6737025116,2996.3438984425,0.2353826633,-0.6598222565,s,i,CG,Stressed,Voiceless,Middle
4559,0.1170148537,30.6116302005,7841.9467798381,3009.7542844726,0.348616146,0.2558963258,s,i,CG,Stressed,Voiceless,Middle
4560,0.1332669167,34.0436590851,8090.428156919,2916.3599724049,0.6879485478,-0.132135537,s,i,CG,Stressed,Voiceless,Middle
4561,0.1189204319,27.1390359572,9375.1218823042,2582.6167404961,-0.1385402018,0.5858621383,s,i,CG,Stressed,Voiceless,Middle
4562,0.1481931536,31.4713177119,8713.0508102819,2932.4206674363,0.316557211,-0.622748567,s,i,CG,Stressed,Voiceless,Middle
4563,0.1140638212,25.2828992374,7343.0471007475,3040.8544899197,0.8195690646,0.5137102051,s,i,CG,Stressed,Voiceless,Middle
4564,0.1466534844,34.9169396305,9912.6150114926,3030.2733551913,-0.2622040584,-0.5119840511,s,i,CG,Stressed,Voiceless,Middle
4565,0.1272603063,34.8088049959,8753.4061246655,3173.0703572945,0.1285348362,-0.2188557398,s,i,CG,Stressed,Voiceless,Middle
4566,0.1448809641,32.5979823368,9352.5181008685,3053.3392441444,0.1963529004,-0.8598581439,s,i,CG,Stressed,Voiceless,Middle
4567,0.0547437912,48.0151831823,11072.4561876195,1904.623359371,-0.3825298943,2.5794313751,s,i,CG,Stressed,Voiceless,Middle
4568,0.103404939,45.3640178296,11244.556944136,1970.7707517912,-1.0265845311,1.7566194255,s,i,CG,Stressed,Voiceless,Middle
4569,0.1051441948,44.0599462102,11021.7906995254,2168.2566887239,-1.1078402749,2.1594217292,s,i,CG,Stressed,Voiceless,Middle
4570,0.0966189898,44.7320617058,10751.2445420656,2087.3985868597,-0.9002334945,1.0813313801,s,i,CG,Stressed,Voiceless,Middle
4571,0.0840640336,37.0685949026,10095.9419241936,2866.4913833028,-0.8066681655,0.2554328822,s,i,CG,Stressed,Voiceless,Middle
4572,0.1102479129,40.6682144088,10063.3460330983,2400.7111627787,-0.6962347014,-0.1135050196,s,i,CG,Stressed,Voiceless,Middle
4573,0.1300165041,48.0059033945,10315.4676102065,1801.6727099111,-0.0701137835,2.2419838566,s,i,CG,Stressed,Voiceless,Middle
4574,0.1265950172,45.8989787273,10788.9694860687,1918.9486371532,-0.7888469771,2.3499489364,s,i,CG,Stressed,Voiceless,Middle
4575,0.0808326292,36.6064600884,8998.1119449478,2919.2028111858,-0.3008634346,-1.0320269068,s,i,CG,Stressed,Voiceless,Middle
4576,0.1152613417,36.7341573277,9492.4466512484,2729.2667295894,-0.3352399954,-1.1350214356,s,i,CG,Stressed,Voiceless,Middle
4577,0.1179462585,40.3779940508,10715.5307617828,2586.7309370019,-1.7436782941,4.9442837736,s,i,CG,Stressed,Voiceless,Middle
4578,0.1300877851,40.2125489162,11274.0006621393,1966.4763931438,-1.0969482699,2.6040902935,s,i,CG,Stressed,Voiceless,Middle
4579,0.0927603129,34.2081211572,9890.7838899883,3140.823040055,-1.3748114115,1.7677154638,s,i,CG,Stressed,Voiceless,Middle
4580,0.1216528694,41.2926880436,10011.0107603065,2567.1214101832,-1.0917592106,2.552312127,s,i,CG,Stressed,Voiceless,Middle
4581,0.1140685733,43.5106966261,10951.7888669777,2225.0362210663,-1.1339168675,4.1624533661,s,i,CG,Stressed,Voiceless,Middle
4582,0.1224559684,37.1831731844,9219.2527487099,2858.5517497725,-0.6544666637,0.8539606751,s,i,CG,Stressed,Voiceless,Middle
4583,0.0795495716,34.9642413408,9739.3531121316,3181.0383912828,-1.057114636,1.2577951613,s,i,CG,Stressed,Voiceless,Middle
4584,0.1047402693,41.3302904167,9340.8412167083,2862.8848316362,-0.4849189871,-0.0229392327,s,i,CG,Stressed,Voiceless,Middle
4585,0.1054578311,37.2256283602,10218.8342363001,2148.2596014918,-0.5791504058,1.7207951367,s,i,CG,Stressed,Voiceless,Middle
4586,0.1040132033,35.852607008,10264.5079524472,1803.939976905,-0.2462687164,2.4735199369,s,i,CG,Stressed,Voiceless,Middle
4587,0.1211145283,26.2497337245,7782.2876784157,2905.1432057668,1.7006009695,4.8884436374,s,i,CG,Stressed,Voiceless,Middle
4588,0.1499513207,22.0195667199,8533.9046683101,2880.8843401478,0.5687148831,-0.1047886762,s,i,CG,Stressed,Voiceless,Middle
4589,0.143631171,20.9904536423,8044.2406260108,2817.6529753436,0.4656084846,0.0077998208,s,i,CG,Stressed,Voiceless,Middle
4590,0.1340557596,33.2245677212,8780.4119144341,2801.8479741097,0.2531317419,-0.680806152,s,i,CG,Stressed,Voiceless,Middle
4591,0.1164018373,30.000693229,11053.6384958329,2325.0014848954,-0.5875928749,1.369856397,s,i,CG,Stressed,Voiceless,Middle
4592,0.1196807623,28.9767599005,10841.0785671315,2237.7369100374,-0.7956314364,2.0672680856,s,i,CG,Stressed,Voiceless,Middle
4593,0.1061516326,19.0035832709,10259.0404864437,2578.3391983563,-0.2775183404,2.9569119315,s,i,CG,Stressed,Voiceless,Middle
4594,0.1177846883,23.2948672495,10504.1567441847,2291.6277934227,-0.8091656191,2.0973168055,s,i,CG,Stressed,Voiceless,Middle
4595,0.1354338585,36.403530927,10188.4930553714,1702.2829936937,0.346525698,3.4861886583,s,i,CG,Stressed,Voiceless,Middle
4596,0.1408512128,35.0293852182,9968.7329696113,2142.0027381553,-0.4836541651,1.8698684637,s,i,CG,Stressed,Voiceless,Middle
4597,0.1125003918,40.6597561079,10487.5423401938,1683.1397493372,-0.4242658789,5.2053476857,s,i,CG,Stressed,Voiceless,Middle
4598,0.106180145,34.975942681,10240.5882675157,2300.0061362729,-0.7370821714,1.4076725505,s,i,CG,Stressed,Voiceless,Middle
4599,0.111350392,28.9713800174,10421.4141368527,2776.147893908,-1.1008399107,2.4238198032,s,i,CG,Stressed,Voiceless,Middle
4600,0.120170225,24.359631845,8817.3507223733,3834.3928472101,-0.3505194735,-0.6976270057,s,i,CG,Stressed,Voiceless,Middle
4601,0.1108634184,24.9200594131,10033.2984031167,3185.5818121824,-0.8647617199,0.7969232337,s,i,CG,Stressed,Voiceless,Middle
4602,0.1217517899,23.177311275,9514.2460642272,3415.8128566794,-0.4813482629,0.0149242191,s,i,CG,Stressed,Voiceless,Middle
4603,0.1323260078,24.896400143,8992.2202719103,2217.8923771527,0.8889910628,3.4549021686,s,i,CG,Stressed,Voiceless,Middle
4604,0.098595849,28.7097314335,9886.7712648012,2500.5926070304,0.0624815804,0.6247466643,s,i,CG,Stressed,Voiceless,Middle
4605,0.1215768363,29.0844026308,9911.2877416365,2260.5109249182,0.0288380374,1.6632460321,s,i,CG,Stressed,Voiceless,Middle
4606,0.1040417157,30.3179004957,9841.6517701881,2519.4858715063,-0.0557559172,0.4290658025,s,i,CG,Stressed,Voiceless,Middle
4607,0.0849696414,41.7964598905,8067.1892434013,3802.8500827226,-0.4155405113,-0.8772270506,s,i,CG,Stressed,Voiceless,Middle
4608,0.118350572,44.3949343852,9681.6540115558,2647.3309569634,-1.0855490016,1.4628415644,s,i,CG,Stressed,Voiceless,Middle
4609,0.1345667343,38.4366625052,9506.9575720607,2963.9907684461,-0.9780262879,0.9851630232,s,i,CG,Stressed,Voiceless,Middle
4610,0.2065442899,39.4453819043,8054.4622611548,3711.8362990899,-0.2089693829,-0.8543742746,s,i,CG,Stressed,Voiceless,Middle
4611,0.0735886384,47.6817639731,9047.2057836955,3345.8543495356,-1.3159363019,1.2835243455,s,i,CG,Stressed,Voiceless,Middle
4612,0.1051266262,47.1575736228,9026.0160835269,2979.8385075731,-0.7938823112,0.1907430449,s,i,CG,Stressed,Voiceless,Middle
4613,0.1388615037,45.7760174004,9711.2107898137,2095.8263127259,-1.0946409515,2.7865043724,s,i,CG,Stressed,Voiceless,Middle
4614,0.100040008,47.1176321854,10141.126301735,2429.9033647928,-0.7732399136,2.2597796977,s,i,CG,Stressed,Voiceless,Middle
4615,0.1119308159,39.2202700025,6960.4730594903,1991.4472847529,0.4221158719,1.847993896,s,a,SMG,Unstressed,Voiceless,Initial
4616,0.0909437879,42.8559817907,6881.4446695492,1761.7757922102,1.0391568829,6.6027593178,s,a,SMG,Stressed,Voiceless,Initial
4617,0.0978624674,44.3972275705,6943.7697441404,1631.2649952101,0.3392277541,3.1350331671,s,a,SMG,Unstressed,Voiceless,Initial
4618,0.1120683095,29.4230355525,6796.185337024,1677.3238907567,0.636870097,4.567780134,s,a,SMG,Stressed,Voiceless,Initial
4619,0.0851690553,41.0405854662,6802.4388034292,1777.7300816116,0.6713944913,3.647165798,s,a,SMG,Unstressed,Voiceless,Initial
4620,0.0951403376,46.0897700886,6961.5119155446,2046.4190864682,0.3679965226,1.8351820418,s,a,SMG,Stressed,Voiceless,Initial
4621,0.1060377929,40.8805260654,6693.6487998107,1843.3291971069,1.0037831422,3.904451293,s,a,SMG,Unstressed,Voiceless,Initial
4622,0.1058755963,39.067766669,6799.1407563463,1842.2906458681,1.1538520436,5.8186150798,s,a,SMG,Stressed,Voiceless,Initial
4623,0.0874624491,41.7133906477,6910.3643568831,1709.0626133065,1.134389089,5.568261683,s,a,SMG,Unstressed,Voiceless,Initial
4624,0.1351177419,46.4654026873,6713.4818477935,1713.0462525959,1.1098882543,4.9945791331,s,a,SMG,Stressed,Voiceless,Initial
4625,0.0846520793,45.7745641404,7053.9505544145,1908.8669525207,0.5053637691,2.3861155163,s,a,SMG,Unstressed,Voiceless,Initial
4626,0.1078337438,44.2366322862,7145.7429517944,1728.1195589743,0.4013676623,1.0819782964,s,a,SMG,Stressed,Voiceless,Initial
4627,0.0963427718,40.125867817,6739.3674309873,1658.5950043909,0.8862440215,2.9011284057,s,a,SMG,Unstressed,Voiceless,Initial
4628,0.1123267975,38.8629379998,7066.6886571402,1656.860343566,0.5136452665,1.3779038825,s,a,SMG,Stressed,Voiceless,Initial
4629,0.0748845317,46.3376763952,7093.6782198753,1771.8829767857,1.0386709153,3.1740210141,s,a,SMG,Unstressed,Voiceless,Initial
4630,0.103947036,44.001530265,6321.7967081063,1903.6662523425,0.4797104896,2.5227233504,s,a,SMG,Stressed,Voiceless,Initial
4631,0.1089046736,37.4348859719,6600.4520721097,2236.061408719,0.2985638438,0.9252600012,s,a,SMG,Unstressed,Voiceless,Initial
4632,0.1274929938,40.9702755462,6763.0583804082,1604.3202165626,0.9135957209,7.7228940421,s,a,SMG,Stressed,Voiceless,Initial
4633,0.1090464853,41.0397445488,7101.6978196886,2036.2619086464,0.4144472087,3.7842763801,s,a,SMG,Unstressed,Voiceless,Initial
4634,0.1187709363,41.8186767318,6553.167884861,1729.4862523308,0.9122611607,5.0699012986,s,a,SMG,Stressed,Voiceless,Initial
4635,0.1038179894,35.7335418044,6682.796444273,1815.5489268507,0.6956139688,2.7197006058,s,a,SMG,Unstressed,Voiceless,Initial
4636,0.1059986046,41.249664239,6874.1393256815,1819.5181698017,0.2532923808,3.4537046486,s,a,SMG,Stressed,Voiceless,Initial
4637,0.1032504387,42.72936365,7294.3336846412,1745.1062124221,0.4424239448,4.4437719229,s,a,SMG,Unstressed,Voiceless,Initial
4638,0.136542176,29.3396217282,6473.4239363687,1563.6809622686,1.0026287426,2.226824757,s,a,SMG,Stressed,Voiceless,Initial
4639,0.1186350054,29.1073042077,6529.3080987223,1800.9428137261,0.8357876901,1.2568832743,s,a,SMG,Unstressed,Voiceless,Initial
4640,0.0956295709,31.9417568402,6985.3452497329,1706.7107451956,0.7358518501,2.3909280574,s,a,SMG,Stressed,Voiceless,Initial
4641,0.0865219927,35.3764461603,6849.9809527396,1762.1249944609,0.7264359049,2.7813835448,s,a,SMG,Unstressed,Voiceless,Initial
4642,0.122270337,30.4417117836,6609.4582670494,1856.4310540564,1.1070368967,3.5242437803,s,a,SMG,Stressed,Voiceless,Initial
4643,0.1069865449,33.5929836316,6628.7539283416,1674.9164044604,1.2119161334,3.1784284899,s,a,SMG,Unstressed,Voiceless,Initial
4644,0.0936218987,34.1376841999,6785.8449437587,1685.0203171827,0.6791536815,1.4881794206,s,a,SMG,Stressed,Voiceless,Initial
4645,0.1003573696,41.8163037772,6324.2781964174,1753.136030902,1.186999668,2.4497605397,s,a,SMG,Unstressed,Voiceless,Initial
4646,0.110566879,31.581015286,6746.2969398283,1879.0185193416,0.8688420568,2.2115565359,s,a,SMG,Stressed,Voiceless,Initial
4647,0.0809507507,37.9919479748,6600.470122749,1792.5340720761,1.1718824739,3.598958962,s,a,SMG,Unstressed,Voiceless,Initial
4648,0.092280226,31.2160510083,6737.9979928275,1802.4935323658,0.1797155316,2.5783497951,s,a,SMG,Stressed,Voiceless,Initial
4649,0.104293009,40.5113274149,7031.4429020614,1635.2838527657,0.5922661015,1.1130173097,s,a,SMG,Unstressed,Voiceless,Initial
4650,0.1081576128,36.7973172503,6724.2397140234,1786.376040745,0.6276898323,1.4465587027,s,a,SMG,Stressed,Voiceless,Initial
4651,0.1130307649,32.9839372532,6734.9054868986,1607.9148956974,0.6993221241,1.7971195751,s,a,SMG,Unstressed,Voiceless,Initial
4652,0.1089939519,33.8468204069,6722.2438451121,1571.7788869614,0.8635455381,2.8258437448,s,a,SMG,Stressed,Voiceless,Initial
4653,0.1148160242,36.9541331524,7606.3021835565,1396.9319312271,0.9674564176,6.7300874606,s,a,SMG,Unstressed,Voiceless,Initial
4654,0.1132521326,36.3372028121,7834.6314539675,1709.0970853758,1.2115504143,4.1787361705,s,a,SMG,Stressed,Voiceless,Initial
4655,0.1079262564,38.4605521307,7637.2762525206,1388.4409441415,1.4661729158,5.6818821298,s,a,SMG,Unstressed,Voiceless,Initial
4656,0.1058316956,40.0061815494,7535.8406920018,1235.4139841215,1.588008141,7.6009899471,s,a,SMG,Stressed,Voiceless,Initial
4657,0.0962438901,41.3195267495,5344.8959560078,1346.4873621679,2.6009276116,11.8141694218,s,a,SMG,Unstressed,Voiceless,Initial
4658,0.1374863785,29.2553613904,5531.473872901,1321.309801301,1.8758546267,12.2450363329,s,a,SMG,Stressed,Voiceless,Initial
4659,0.1187909297,41.2023610547,5720.9201802604,1635.8074718388,1.4576515923,4.5377953693,s,a,SMG,Unstressed,Voiceless,Initial
4660,0.1394637642,39.8784681347,6315.7393769525,1822.6092958353,1.073633174,3.4645930859,s,a,SMG,Stressed,Voiceless,Initial
4661,0.0956168311,38.5572375961,5553.0421239268,1529.2733606334,1.9836388301,7.1010740079,s,a,SMG,Unstressed,Voiceless,Initial
4662,0.1264222334,38.088865641,5845.5207826248,1765.9965673244,1.7221876879,5.5215003173,s,a,SMG,Stressed,Voiceless,Initial
4663,0.0952126984,44.0054107106,5665.1095091024,1323.3175998141,2.1501693798,8.4939960713,s,a,SMG,Unstressed,Voiceless,Initial
4664,0.1113317643,45.322574645,6001.4660709203,1405.1961365622,2.3627612354,11.2357843201,s,a,SMG,Stressed,Voiceless,Initial
4665,0.1041558021,43.7622272818,5852.8614765349,1898.6601846545,1.4934772067,3.1634993101,s,a,SMG,Unstressed,Voiceless,Initial
4666,0.1197938569,42.5170043238,5765.1937144896,1850.327187828,1.3850714599,2.5320308981,s,a,SMG,Stressed,Voiceless,Initial
4667,0.1009452347,41.2049043749,5482.1966949847,1143.0413759728,3.957699153,32.0185586879,s,a,SMG,Unstressed,Voiceless,Initial
4668,0.1356239272,35.792897827,6241.0937358714,1312.2148561165,0.8739951142,6.6300448232,s,a,SMG,Stressed,Voiceless,Initial
4669,0.1081029931,39.4471371948,6679.0494855366,2104.8594088302,0.5975632189,2.8611802338,s,a,SMG,Unstressed,Voiceless,Initial
4670,0.1100334037,39.7080698506,7269.0100636356,1806.1863214017,1.0573022894,4.9890160744,s,a,SMG,Stressed,Voiceless,Initial
4671,0.1193004745,47.792761046,7556.8867049207,1871.8259106743,1.3615637175,4.9623184382,s,a,SMG,Unstressed,Voiceless,Initial
4672,0.1193004745,46.2240305535,7335.1963224037,1790.3103934093,1.8072161716,6.0895749564,s,a,SMG,Stressed,Voiceless,Initial
4673,0.1128535089,42.7251044726,7061.6605114951,2161.6269823745,0.4756244655,4.6806007872,s,a,SMG,Unstressed,Voiceless,Initial
4674,0.1258425038,48.6315678671,7311.027319069,1713.2280982611,1.0634089138,6.3522044782,s,a,SMG,Stressed,Voiceless,Initial
4675,0.1402435045,43.4645143479,7254.4820719271,1832.0041905631,1.6036760522,6.6296960735,s,a,SMG,Unstressed,Voiceless,Initial
4676,0.1159346304,36.8701934035,7096.3761306894,2205.7140245709,0.6497374422,4.2826512529,s,a,SMG,Stressed,Voiceless,Initial
4677,0.1581506752,35.0030565107,6842.5142555671,1711.373560633,1.5036265112,6.1950208826,s,a,SMG,Unstressed,Voiceless,Initial
4678,0.1081029931,43.8942500076,7000.6110562672,1757.826866402,1.1323218697,4.5857044157,s,a,SMG,Stressed,Voiceless,Initial
4679,0.1232901415,37.8801888646,7186.3774319756,2051.8079213906,0.7399130681,3.9708397798,s,a,SMG,Unstressed,Voiceless,Initial
4680,0.132683951,42.7384229865,6992.1226332805,1643.5891317992,1.5507453025,5.2698553341,s,a,SMG,Stressed,Voiceless,Initial
4681,0.1305419539,42.8328211369,7181.5312263953,2074.6776452188,0.9624731643,3.9708398864,s,a,SMG,Unstressed,Voiceless,Initial
4682,0.105947093,42.4171069782,6955.5886973386,1964.5171139259,1.3478906682,5.371173948,s,a,SMG,Stressed,Voiceless,Initial
4683,0.1546583369,40.3444317223,7407.7581602301,1414.7736630597,0.9358574195,8.1751728468,s,a,SMG,Unstressed,Voiceless,Initial
4684,0.1293045112,27.1732142659,7297.9774349223,1379.4335907364,0.0278851828,6.7533060697,s,a,SMG,Stressed,Voiceless,Initial
4685,0.1336548097,44.9955450909,8037.8108625181,2043.5170868067,0.4659584776,2.422546466,s,a,SMG,Unstressed,Voiceless,Initial
4686,0.1129152703,45.2671410421,7784.0529259375,1598.1568976908,0.4650167873,3.9739701146,s,a,SMG,Stressed,Voiceless,Initial
4687,0.1459357409,43.1558516596,7611.0698939625,1757.8824076587,0.15072914,3.9428210912,s,a,SMG,Unstressed,Voiceless,Initial
4688,0.1315814057,32.4837669167,7341.5052366651,1337.325646116,0.664093329,7.2363894039,s,a,SMG,Stressed,Voiceless,Initial
4689,0.132697854,35.2188641637,7734.9631163077,1419.9060423295,1.0478355063,6.7738637484,s,a,SMG,Unstressed,Voiceless,Initial
4690,0.0983794435,39.5639684891,8090.2938834386,1562.9600155399,0.2390868294,2.2328427765,s,a,SMG,Stressed,Voiceless,Initial
4691,0.1078938227,39.1877443683,7854.3010996687,1412.8542746618,0.8857212136,9.1830726014,s,a,SMG,Unstressed,Voiceless,Initial
4692,0.1102868054,37.9973181842,7756.2659371742,1400.4633942864,0.6645914824,9.394484591,s,a,SMG,Stressed,Voiceless,Initial
4693,0.1185745082,31.6225226607,7734.4367701126,1709.8262018638,0.1377968507,2.8010882531,s,a,SMG,Unstressed,Voiceless,Initial
4694,0.122809312,32.0133276644,7465.2653339739,1703.0448260361,0.0142744627,4.1399387939,s,a,SMG,Stressed,Voiceless,Initial
4695,0.1230348382,44.3772130139,7522.6048448839,994.8290321019,1.1111447486,14.5923161363,s,a,SMG,Unstressed,Voiceless,Initial
4696,0.1173733677,42.6553927045,8082.3032686854,1597.4314846511,1.268108366,7.8060684349,s,a,SMG,Stressed,Voiceless,Initial
4697,0.109983906,44.0006404041,7919.2542351182,2166.6742937842,0.6328950899,2.6693130527,s,a,SMG,Unstressed,Voiceless,Initial
4698,0.1033182148,40.8195062413,8066.263605304,2114.866636423,0.7033398021,3.1439384771,s,a,SMG,Stressed,Voiceless,Initial
4699,0.0788388485,40.0673069124,8055.6808056481,2191.4729906482,-0.1766543679,4.7201277103,s,a,SMG,Unstressed,Voiceless,Initial
4700,0.0788388485,41.6130208883,7857.8039201938,1963.9785854243,-0.4186577715,5.7151326981,s,a,SMG,Stressed,Voiceless,Initial
4701,0.1009753233,40.6814984669,8394.0613249988,2072.50060221,0.3125388022,3.4325572331,s,a,SMG,Unstressed,Voiceless,Initial
4702,0.0991054099,43.7173926885,8137.2779435702,2360.7305898373,0.5333049886,1.5150913255,s,a,SMG,Stressed,Voiceless,Initial
4703,0.1074100252,38.2596489574,8491.6270082637,2272.2866764379,-0.1520878468,1.9427602651,s,a,SMG,Unstressed,Voiceless,Initial
4704,0.1126072845,37.6053850994,8225.069105053,2218.68144135,0.2855764003,1.4509413007,s,a,SMG,Stressed,Voiceless,Initial
4705,0.0813293424,41.2084163492,8259.5157114091,2026.234729687,-0.2653562043,3.9950080249,s,a,SMG,Unstressed,Voiceless,Initial
4706,0.1080873856,41.146426105,8444.8254931497,2393.769765667,0.1935883181,1.4005782169,s,a,SMG,Stressed,Voiceless,Initial
4707,0.0918347466,32.6188163159,8027.7587468779,2269.4292544851,0.0472809449,1.019642203,s,a,SMG,Unstressed,Voiceless,Initial
4708,0.0998203768,40.8101821421,8592.9793526669,2145.006409718,0.0106924803,1.3649349209,s,a,SMG,Stressed,Voiceless,Initial
4709,0.0757423623,42.2764522221,8107.1427014175,2335.2092566156,0.0651822574,2.8741422832,s,a,SMG,Unstressed,Voiceless,Initial
4710,0.1066003617,44.9382133828,8295.6946595856,2031.8337508965,0.68603136,2.8949742232,s,a,SMG,Stressed,Voiceless,Initial
4711,0.0897558429,38.6542485303,6497.3537951638,1984.3243690683,0.692573762,2.9418462382,s,a,SMG,Unstressed,Voiceless,Initial
4712,0.1106988729,36.652303942,6281.5228586095,2142.791886474,0.6502066072,2.9320452336,s,a,SMG,Stressed,Voiceless,Initial
4713,0.0951003233,37.4252830589,6344.9078927016,1774.8209367031,0.7169760953,5.1934197028,s,a,SMG,Unstressed,Voiceless,Initial
4714,0.1141203879,36.4249398467,4539.8132635715,3279.5935265489,0.6346983733,0.8356579385,s,a,SMG,Stressed,Voiceless,Initial
4715,0.0901185617,47.5891671359,6074.6033482053,1795.2616705603,1.4023794655,7.9273081415,s,a,SMG,Unstressed,Voiceless,Initial
4716,0.0989757941,47.7802444019,6166.7744100777,2086.0698799466,1.1431440072,6.1877122308,s,a,SMG,Stressed,Voiceless,Initial
4717,0.0901544061,39.7684063555,7758.6515306445,2150.8407897503,0.4732721557,2.8899648683,s,a,SMG,Unstressed,Voiceless,Initial
4718,0.1051801404,33.7923352018,7261.4276095441,1986.0971472026,0.3878619463,5.5580372092,s,a,SMG,Stressed,Voiceless,Initial
4719,0.0975929799,50.9161804523,6706.7665487635,2384.7366049564,1.0073625015,4.481202777,s,a,SMG,Unstressed,Voiceless,Initial
4720,0.0810772449,45.2170604383,6695.9393108018,2069.1274142699,0.1108216247,4.668693427,s,a,SMG,Stressed,Voiceless,Initial
4721,0.0966631569,48.4509695707,7400.8198891929,1874.892795531,0.1044050416,3.6761616232,s,a,SMG,Unstressed,Voiceless,Initial
4722,0.1055601696,46.0850907772,7602.50125951,1895.854636063,0.3373317146,2.9355501215,s,a,SMG,Stressed,Voiceless,Initial
4723,0.0850150625,43.6754775449,6822.4471238766,1974.7553433766,0.5740637904,1.619456623,s,a,SMG,Unstressed,Voiceless,Initial
4724,0.0907787955,44.0693673027,6150.7907199182,2200.0238932332,0.3486058081,2.4226331947,s,a,SMG,Stressed,Voiceless,Initial
4725,0.0998811094,47.3784869983,7296.0700921272,2075.4292977174,0.6320861598,3.8398879109,s,a,SMG,Unstressed,Voiceless,Initial
4726,0.0947099863,44.5753273644,7327.5223481991,2097.9370404878,0.3762948611,3.4190786003,s,a,SMG,Stressed,Voiceless,Initial
4727,0.0973781809,44.5302040528,6049.8289290236,2365.1911740281,0.9434174118,4.6532630802,s,a,SMG,Unstressed,Voiceless,Initial
4728,0.1055162509,42.1934957072,6262.3384468689,2271.2676759001,0.4135706178,4.0226002709,s,a,SMG,Stressed,Voiceless,Initial
4729,0.1170366813,40.2005545303,6163.7775396931,2295.4013346775,0.4407571844,2.3535875707,s,a,SMG,Unstressed,Voiceless,Initial
4730,0.0893252037,46.6281095986,5937.7730941867,2118.232534277,1.0288809367,5.7396321096,s,a,SMG,Stressed,Voiceless,Initial
4731,0.1028948034,41.5762830491,7358.4411728088,2313.5868468704,0.0578113229,1.7601678347,s,a,SMG,Unstressed,Voiceless,Initial
4732,0.0967382629,37.9263888071,6450.9899560277,2591.3178376748,0.0103788797,0.1924902858,s,a,SMG,Stressed,Voiceless,Initial
4733,0.0845420844,45.0574242735,8088.2657802388,1626.1489413018,1.2639369996,6.8108875764,s,a,SMG,Unstressed,Voiceless,Initial
4734,0.0764904573,52.827736016,7738.5607879591,1775.1088668214,0.6515146889,3.5392788044,s,a,SMG,Stressed,Voiceless,Initial
4735,0.0855320385,39.0719330246,6966.6076237972,1595.5073818146,0.9643961083,7.0802288414,s,a,SMG,Unstressed,Voiceless,Initial
4736,0.0761769718,36.0528301072,7430.0043372691,2178.0861050389,0.2947263404,2.2247578954,s,a,SMG,Stressed,Voiceless,Initial
4737,0.0853641841,40.6938485257,7558.796925872,1689.3087185922,0.8800160797,4.9976566681,s,a,SMG,Unstressed,Voiceless,Initial
4738,0.0717554011,46.2049006505,7163.0214829074,1564.6567762578,1.3227289641,5.2889807469,s,a,SMG,Stressed,Voiceless,Initial
4739,0.0947434678,46.3664609348,7841.9313867586,1862.1336801002,1.0224525219,4.9672748903,s,a,SMG,Unstressed,Voiceless,Initial
4740,0.0950619214,52.2181025492,7777.5207660922,1763.1768197468,0.404820957,3.1748905936,s,a,SMG,Stressed,Voiceless,Initial
4741,0.0916257563,46.9442415255,7538.0568209524,1661.2656600487,0.3929581375,4.8657910928,s,a,SMG,Unstressed,Voiceless,Initial
4742,0.0768039428,35.9993385566,7471.2772876229,1710.1183025399,1.0341981472,4.9590110234,s,a,SMG,Stressed,Voiceless,Initial
4743,0.0865983182,44.8605979071,7633.8250744703,1961.0473868928,0.8108511807,4.3570297134,s,a,SMG,Unstressed,Voiceless,Initial
