"","Word","Freq","Prop"
"1104","cauldron",2,7.562294400121e-05
"1105","caused",2,7.562294400121e-05
"1106","changes",2,7.562294400121e-05
"1107","changing",2,7.562294400121e-05
"1108","choice",2,7.562294400121e-05
"1109","chose",2,7.562294400121e-05
"1110","claws",2,7.562294400121e-05
"1111","clear",2,7.562294400121e-05
"1112","clever",2,7.562294400121e-05
"1113","clock",2,7.562294400121e-05
"1114","closed",2,7.562294400121e-05
"1115","coaxing",2,7.562294400121e-05
"1116","collected",2,7.562294400121e-05
"1117","comes",2,7.562294400121e-05
"1118","comfits",2,7.562294400121e-05
"1119","concert",2,7.562294400121e-05
"1120","concluded",2,7.562294400121e-05
"1121","conclusion",2,7.562294400121e-05
"1122","conqueror",2,7.562294400121e-05
"1123","constant",2,7.562294400121e-05
"1124","contemptuously",2,7.562294400121e-05
"1125","conversations",2,7.562294400121e-05
"1126","cool",2,7.562294400121e-05
"1127","courtiers",2,7.562294400121e-05
"1128","crash",2,7.562294400121e-05
"1129","crimson",2,7.562294400121e-05
"1130","cross examine",2,7.562294400121e-05
"1131","crying",2,7.562294400121e-05
"1132","cup",2,7.562294400121e-05
"1133","cupboards",2,7.562294400121e-05
"1134","curiouser",2,7.562294400121e-05
"1135","curled",2,7.562294400121e-05
"1136","cushion",2,7.562294400121e-05
"1137","custody",2,7.562294400121e-05
"1138","dancing",2,7.562294400121e-05
"1139","declare",2,7.562294400121e-05
"1140","delighted",2,7.562294400121e-05
"1141","delightful",2,7.562294400121e-05
"1142","denied",2,7.562294400121e-05
"1143","deny",2,7.562294400121e-05
"1144","difficult",2,7.562294400121e-05
"1145","dinah ll",2,7.562294400121e-05
"1146","dinn",2,7.562294400121e-05
"1147","dinner",2,7.562294400121e-05
"1148","dipped",2,7.562294400121e-05
"1149","directed",2,7.562294400121e-05
"1150","directly",2,7.562294400121e-05
"1151","disappeared",2,7.562294400121e-05
"1152","dishes",2,7.562294400121e-05
"1153","dispute",2,7.562294400121e-05
"1154","distant",2,7.562294400121e-05
"1155","dog",2,7.562294400121e-05
"1156","doors",2,7.562294400121e-05
"1157","doubtful",2,7.562294400121e-05
"1158","doubtfully",2,7.562294400121e-05
"1159","dreadful",2,7.562294400121e-05
"1160","drive",2,7.562294400121e-05
"1161","drunk",2,7.562294400121e-05
"1162","earls",2,7.562294400121e-05
"1163","earnestly",2,7.562294400121e-05
"1164","easy",2,7.562294400121e-05
"1165","editions",2,7.562294400121e-05
"1166","edwin",2,7.562294400121e-05
"1167","encouraging",2,7.562294400121e-05
"1168","entangled",2,7.562294400121e-05
"1169","entirely",2,7.562294400121e-05
"1170","evening",2,7.562294400121e-05
"1171","everything s",2,7.562294400121e-05
"1172","excellent",2,7.562294400121e-05
"1173","execution",2,7.562294400121e-05
"1174","executions",2,7.562294400121e-05
"1175","experiment",2,7.562294400121e-05
"1176","explanation",2,7.562294400121e-05
"1177","extraordinary",2,7.562294400121e-05
"1178","extremely",2,7.562294400121e-05
"1179","falling",2,7.562294400121e-05
"1180","fancied",2,7.562294400121e-05
"1181","fashion",2,7.562294400121e-05
"1182","feeble",2,7.562294400121e-05
"1183","feelings",2,7.562294400121e-05
"1184","ferrets",2,7.562294400121e-05
"1185","fight",2,7.562294400121e-05
"1186","fine",2,7.562294400121e-05
"1187","fish footman",2,7.562294400121e-05
"1188","flamingoes",2,7.562294400121e-05
"1189","flat",2,7.562294400121e-05
"1190","flowers",2,7.562294400121e-05
"1191","follow",2,7.562294400121e-05
"1192","footsteps",2,7.562294400121e-05
"1193","forehead",2,7.562294400121e-05
"1194","forget",2,7.562294400121e-05
"1195","forgot",2,7.562294400121e-05
"1196","fountains",2,7.562294400121e-05
"1197","friends",2,7.562294400121e-05
"1198","fright",2,7.562294400121e-05
"1199","frog",2,7.562294400121e-05
"1200","front",2,7.562294400121e-05
"1201","giddy",2,7.562294400121e-05
"1202","giving",2,7.562294400121e-05
"1203","goldfish",2,7.562294400121e-05
"1204","goose",2,7.562294400121e-05
"1205","guinea pig",2,7.562294400121e-05
"1206","half past",2,7.562294400121e-05
"1207","hasn t",2,7.562294400121e-05
"1208","heart",2,7.562294400121e-05
"1209","heavy",2,7.562294400121e-05
"1210","hedge",2,7.562294400121e-05
"1211","hint",2,7.562294400121e-05
"1212","hit",2,7.562294400121e-05
"1213","hour",2,7.562294400121e-05
"1214","humbly",2,7.562294400121e-05
"1215","hurriedly",2,7.562294400121e-05
"1216","ill",2,7.562294400121e-05
"1217","imagine",2,7.562294400121e-05
"1218","inside",2,7.562294400121e-05
"1219","interrupting",2,7.562294400121e-05
"1220","introduce",2,7.562294400121e-05
"1221","invitation",2,7.562294400121e-05
"1222","invited",2,7.562294400121e-05
"1223","is oh",2,7.562294400121e-05
"1224","jar",2,7.562294400121e-05
"1225","jaws",2,7.562294400121e-05
"1226","keeping",2,7.562294400121e-05
"1227","kindly",2,7.562294400121e-05
"1228","king s",2,7.562294400121e-05
"1229","knife",2,7.562294400121e-05
"1230","knot",2,7.562294400121e-05
"1231","knowing",2,7.562294400121e-05
"1232","knows",2,7.562294400121e-05
"1233","label",2,7.562294400121e-05
"1234","laid",2,7.562294400121e-05
"1235","lap",2,7.562294400121e-05
"1236","lasted",2,7.562294400121e-05
"1237","latitude",2,7.562294400121e-05
"1238","laughed",2,7.562294400121e-05
"1239","laughing",2,7.562294400121e-05
"1240","law",2,7.562294400121e-05
"1241","leaning",2,7.562294400121e-05
"1242","learning",2,7.562294400121e-05
"1243","learnt",2,7.562294400121e-05
"1244","lefthand",2,7.562294400121e-05
"1245","lie",2,7.562294400121e-05
"1246","line",2,7.562294400121e-05
"1247","living",2,7.562294400121e-05
"1248","locks",2,7.562294400121e-05
"1249","lonely",2,7.562294400121e-05
"1250","longed",2,7.562294400121e-05
"1251","longitude",2,7.562294400121e-05
"1252","lovely",2,7.562294400121e-05
"1253","luckily",2,7.562294400121e-05
"1254","ma",2,7.562294400121e-05
"1255","manner",2,7.562294400121e-05
"1256","matters",2,7.562294400121e-05
"1257","meekly",2,7.562294400121e-05
"1258","meet",2,7.562294400121e-05
"1259","mercia",2,7.562294400121e-05
"1260","merely",2,7.562294400121e-05
"1261","messages",2,7.562294400121e-05
"1262","mile",2,7.562294400121e-05
"1263","miserable",2,7.562294400121e-05
"1264","missed",2,7.562294400121e-05
"1265","mixed",2,7.562294400121e-05
"1266","moment s",2,7.562294400121e-05
"1267","month",2,7.562294400121e-05
"1268","morcar",2,7.562294400121e-05
"1269","mostly",2,7.562294400121e-05
"1270","mustard",2,7.562294400121e-05
"1271","muttered",2,7.562294400121e-05
"1272","mystery",2,7.562294400121e-05
"1273","names",2,7.562294400121e-05
"1274","narrow",2,7.562294400121e-05
"1275","neatly",2,7.562294400121e-05
"1276","neither",2,7.562294400121e-05
"1277","nibbled",2,7.562294400121e-05
"1278","nicely",2,7.562294400121e-05
"1279","northumbria",2,7.562294400121e-05
"1280","note book",2,7.562294400121e-05
"1281","nowhere",2,7.562294400121e-05
"1282","nurse",2,7.562294400121e-05
"1283","o",2,7.562294400121e-05
"1284","occurred",2,7.562294400121e-05
"1285","offer",2,7.562294400121e-05
"1286","older",2,7.562294400121e-05
"1287","ordering",2,7.562294400121e-05
"1288","ornamented",2,7.562294400121e-05
"1289","painting",2,7.562294400121e-05
"1290","panting",2,7.562294400121e-05
"1291","parchment",2,7.562294400121e-05
"1292","paris",2,7.562294400121e-05
"1293","part",2,7.562294400121e-05
"1294","pat",2,7.562294400121e-05
"1295","patiently",2,7.562294400121e-05
"1296","pause",2,7.562294400121e-05
"1297","pebbles",2,7.562294400121e-05
"1298","pennyworth",2,7.562294400121e-05
"1299","persisted",2,7.562294400121e-05
"1300","personal",2,7.562294400121e-05
"1301","picking",2,7.562294400121e-05
"1302","pie",2,7.562294400121e-05
"1303","pigs",2,7.562294400121e-05
"1304","pinch",2,7.562294400121e-05
"1305","pinched",2,7.562294400121e-05
"1306","plates",2,7.562294400121e-05
"1307","playing",2,7.562294400121e-05
"1308","pleasure",2,7.562294400121e-05
"1309","plenty",2,7.562294400121e-05
"1310","position",2,7.562294400121e-05
"1311","present",2,7.562294400121e-05
"1312","presently",2,7.562294400121e-05
"1313","presents",2,7.562294400121e-05
"1314","proceed",2,7.562294400121e-05
"1315","proud",2,7.562294400121e-05
"1316","proved",2,7.562294400121e-05
"1317","proves",2,7.562294400121e-05
"1318","purring",2,7.562294400121e-05
"1319","quarrelling",2,7.562294400121e-05
"1320","quick",2,7.562294400121e-05
"1321","quickly",2,7.562294400121e-05
"1322","quiet",2,7.562294400121e-05
"1323","race",2,7.562294400121e-05
"1324","railway",2,7.562294400121e-05
"1325","raised",2,7.562294400121e-05
"1326","rapidly",2,7.562294400121e-05
"1327","rattling",2,7.562294400121e-05
"1328","raving",2,7.562294400121e-05
"1329","recovered",2,7.562294400121e-05
"1330","red",2,7.562294400121e-05
"1331","regular",2,7.562294400121e-05
"1332","relief",2,7.562294400121e-05
"1333","remarkable",2,7.562294400121e-05
"1334","removed",2,7.562294400121e-05
"1335","resting",2,7.562294400121e-05
"1336","returned",2,7.562294400121e-05
"1337","ring",2,7.562294400121e-05
"1338","ringlets",2,7.562294400121e-05
"1339","row",2,7.562294400121e-05
"1340","royal",2,7.562294400121e-05
"1341","rubbing",2,7.562294400121e-05
"1342","rude",2,7.562294400121e-05
"1343","rush",2,7.562294400121e-05
"1344","safe",2,7.562294400121e-05
"1345","salt",2,7.562294400121e-05
"1346","sang",2,7.562294400121e-05
"1347","scream",2,7.562294400121e-05
"1348","scroll",2,7.562294400121e-05
"1349","secondly",2,7.562294400121e-05
"1350","sell",2,7.562294400121e-05
"1351","sending",2,7.562294400121e-05
"1352","sensation",2,7.562294400121e-05
"1353","sent",2,7.562294400121e-05
"1354","sh",2,7.562294400121e-05
"1355","shaped",2,7.562294400121e-05
"1356","she d",2,7.562294400121e-05
"1357","shorter",2,7.562294400121e-05
"1358","shouting",2,7.562294400121e-05
"1359","shower",2,7.562294400121e-05
"1360","showing",2,7.562294400121e-05
"1361","shutting",2,7.562294400121e-05
"1362","signed",2,7.562294400121e-05
"1363","simply",2,7.562294400121e-05
"1364","singers",2,7.562294400121e-05
"1365","singing",2,7.562294400121e-05
"1366","six",2,7.562294400121e-05
"1367","slate",2,7.562294400121e-05
"1368","smallest",2,7.562294400121e-05
"1369","smile",2,7.562294400121e-05
"1370","smiled",2,7.562294400121e-05
"1371","smiling",2,7.562294400121e-05
"1372","smoking",2,7.562294400121e-05
"1373","snatch",2,7.562294400121e-05
"1374","sneeze",2,7.562294400121e-05
"1375","sneezes",2,7.562294400121e-05
"1376","sooner",2,7.562294400121e-05
"1377","sorrow",2,7.562294400121e-05
"1378","sorrowful",2,7.562294400121e-05
"1379","splashing",2,7.562294400121e-05
"1380","spoon",2,7.562294400121e-05
"1381","squeaking",2,7.562294400121e-05
"1382","stamping",2,7.562294400121e-05
"1383","started",2,7.562294400121e-05
"1384","startled",2,7.562294400121e-05
"1385","stirring",2,7.562294400121e-05
"1386","stole",2,7.562294400121e-05
"1387","stoop",2,7.562294400121e-05
"1388","straight",2,7.562294400121e-05
"1389","stretched",2,7.562294400121e-05
"1390","stretching",2,7.562294400121e-05
"1391","struck",2,7.562294400121e-05
"1392","sulkily",2,7.562294400121e-05
"1393","summer",2,7.562294400121e-05
"1394","sun",2,7.562294400121e-05
"1395","swimming",2,7.562294400121e-05
"1396","takes",2,7.562294400121e-05
"1397","taller",2,7.562294400121e-05
"1398","taste",2,7.562294400121e-05
"1399","tea party",2,7.562294400121e-05
"1400","tea time",2,7.562294400121e-05
"1401","teacups",2,7.562294400121e-05
"1402","telling",2,7.562294400121e-05
"1403","tells",2,7.562294400121e-05
"1404","them and",2,7.562294400121e-05
"1405","thistle",2,7.562294400121e-05
"1406","thoroughly",2,7.562294400121e-05
"1407","thoughts",2,7.562294400121e-05
"1408","thousand",2,7.562294400121e-05
"1409","three legged",2,7.562294400121e-05
"1410","threw",2,7.562294400121e-05
"1411","throat",2,7.562294400121e-05
"1412","throwing",2,7.562294400121e-05
"1413","thump",2,7.562294400121e-05
"1414","tiptoe",2,7.562294400121e-05
"1415","tones",2,7.562294400121e-05
"1416","treading",2,7.562294400121e-05
"1417","trembled",2,7.562294400121e-05
"1418","triumphantly",2,7.562294400121e-05
"1419","trotting",2,7.562294400121e-05
"1420","tumbling",2,7.562294400121e-05
"1421","turtle s",2,7.562294400121e-05
"1422","turtles",2,7.562294400121e-05
"1423","tut",2,7.562294400121e-05
"1424","twenty four",2,7.562294400121e-05
"1425","twist",2,7.562294400121e-05
"1426","ugh",2,7.562294400121e-05
"1427","uglification",2,7.562294400121e-05
"1428","ugly",2,7.562294400121e-05
"1429","undertone",2,7.562294400121e-05
"1430","uneasily",2,7.562294400121e-05
"1431","unfolded",2,7.562294400121e-05
"1432","unhappy",2,7.562294400121e-05
"1433","unless",2,7.562294400121e-05
"1434","unpleasant",2,7.562294400121e-05
"1435","unrolled",2,7.562294400121e-05
"1436","useful",2,7.562294400121e-05
"1437","using",2,7.562294400121e-05
"1438","usually",2,7.562294400121e-05
"1439","violent",2,7.562294400121e-05
"1440","voices",2,7.562294400121e-05
"1441","waistcoat pocket",2,7.562294400121e-05
"1442","wake",2,7.562294400121e-05
"1443","wandered",2,7.562294400121e-05
"1444","wandering",2,7.562294400121e-05
"1445","wants",2,7.562294400121e-05
"1446","wash",2,7.562294400121e-05
"1447","washing",2,7.562294400121e-05
"1448","wasting",2,7.562294400121e-05
"1449","watched",2,7.562294400121e-05
"1450","we re",2,7.562294400121e-05
"1451","we ve",2,7.562294400121e-05
"1452","weak",2,7.562294400121e-05
"1453","wet",2,7.562294400121e-05
"1454","where s",2,7.562294400121e-05
"1455","wherever",2,7.562294400121e-05
"1456","whose",2,7.562294400121e-05
"1457","wide",2,7.562294400121e-05
"1458","wig",2,7.562294400121e-05
"1459","wild",2,7.562294400121e-05
"1460","wildly",2,7.562294400121e-05
"1461","wind",2,7.562294400121e-05
"1462","wine",2,7.562294400121e-05
"1463","wink",2,7.562294400121e-05
"1464","wise",2,7.562294400121e-05
"1465","won",2,7.562294400121e-05
"1466","wonderful",2,7.562294400121e-05
"1467","wretched",2,7.562294400121e-05
"1468","yawned",2,7.562294400121e-05
"1469","yawning",2,7.562294400121e-05
"1470","year",2,7.562294400121e-05
"1471","3 0",1,3.7811472000605e-05
"1472","a i m",1,3.7811472000605e-05
"1473","a piece",1,3.7811472000605e-05
"1474","abide",1,3.7811472000605e-05
"1475","able",1,3.7811472000605e-05
"1476","absence",1,3.7811472000605e-05
"1477","acceptance",1,3.7811472000605e-05
"1478","accidentally",1,3.7811472000605e-05
"1479","account",1,3.7811472000605e-05
"1480","accounting",1,3.7811472000605e-05
"1481","accounts",1,3.7811472000605e-05
"1482","accusation",1,3.7811472000605e-05
"1483","accustomed",1,3.7811472000605e-05
"1484","ache",1,3.7811472000605e-05
"1485","act",1,3.7811472000605e-05
"1486","actually",1,3.7811472000605e-05
"1487","ada",1,3.7811472000605e-05
"1488","adding",1,3.7811472000605e-05
"1489","addressing",1,3.7811472000605e-05
"1490","adjourn",1,3.7811472000605e-05
"1491","adoption",1,3.7811472000605e-05
"1492","adventures beginning",1,3.7811472000605e-05
"1493","advise",1,3.7811472000605e-05
"1494","affair",1,3.7811472000605e-05
"1495","affectionately",1,3.7811472000605e-05
"1496","afford",1,3.7811472000605e-05
"1497","afore",1,3.7811472000605e-05
"1498","after time",1,3.7811472000605e-05
"1499","again before",1,3.7811472000605e-05
"1500","agony",1,3.7811472000605e-05
"1501","ahem",1,3.7811472000605e-05
"1502","airs",1,3.7811472000605e-05
"1503","alarmed",1,3.7811472000605e-05
"1504","alice and",1,3.7811472000605e-05
"1505","along catch",1,3.7811472000605e-05
"1506","altered",1,3.7811472000605e-05
"1507","alternately",1,3.7811472000605e-05
"1508","ancient",1,3.7811472000605e-05
"1509","animal",1,3.7811472000605e-05
"1510","animal s",1,3.7811472000605e-05
"1511","annoy",1,3.7811472000605e-05
"1512","annoyed",1,3.7811472000605e-05
"1513","answers",1,3.7811472000605e-05
"1514","antipathies",1,3.7811472000605e-05
"1515","anywhere",1,3.7811472000605e-05
"1516","appealed",1,3.7811472000605e-05
"1517","appearance",1,3.7811472000605e-05
"1518","appearing",1,3.7811472000605e-05
"1519","applause",1,3.7811472000605e-05
"1520","arch",1,3.7811472000605e-05
"1521","argue",1,3.7811472000605e-05
"1522","argued",1,3.7811472000605e-05
"1523","arguments",1,3.7811472000605e-05
"1524","arithmetic ambition",1,3.7811472000605e-05
"1525","arm chair",1,3.7811472000605e-05
"1526","arm in arm",1,3.7811472000605e-05
"1527","arranged",1,3.7811472000605e-05
"1528","arrived",1,3.7811472000605e-05
"1529","arrow",1,3.7811472000605e-05
"1530","arrum",1,3.7811472000605e-05
"1531","askance",1,3.7811472000605e-05
"1532","ate",1,3.7811472000605e-05
"1533","atheling",1,3.7811472000605e-05
"1534","attempt",1,3.7811472000605e-05
"1535","attempted",1,3.7811472000605e-05
"1536","attempts",1,3.7811472000605e-05
"1537","attended",1,3.7811472000605e-05
"1538","attends",1,3.7811472000605e-05
"1539","audibly",1,3.7811472000605e-05
"1540","australia",1,3.7811472000605e-05
"1541","avoid",1,3.7811472000605e-05
"1542","awfully",1,3.7811472000605e-05
"1543","axes",1,3.7811472000605e-05
"1544","axis",1,3.7811472000605e-05
"1545","baby the",1,3.7811472000605e-05
"1546","back somersault",1,3.7811472000605e-05
"1547","backs",1,3.7811472000605e-05
"1548","bag",1,3.7811472000605e-05
"1549","baked",1,3.7811472000605e-05
"1550","balanced",1,3.7811472000605e-05
"1551","balls",1,3.7811472000605e-05
"1552","bank the",1,3.7811472000605e-05
"1553","banks",1,3.7811472000605e-05
"1554","banquet",1,3.7811472000605e-05
"1555","barking",1,3.7811472000605e-05
"1556","barley sugar",1,3.7811472000605e-05
"1557","bathing",1,3.7811472000605e-05
"1558","bawled",1,3.7811472000605e-05
"1559","be or",1,3.7811472000605e-05
"1560","beak",1,3.7811472000605e-05
"1561","bear",1,3.7811472000605e-05
"1562","bear mind",1,3.7811472000605e-05
"1563","beast",1,3.7811472000605e-05
"1564","beauti ful",1,3.7811472000605e-05
"1565","beautify",1,3.7811472000605e-05
"1566","becoming",1,3.7811472000605e-05
"1567","bed",1,3.7811472000605e-05
"1568","beds",1,3.7811472000605e-05
"1569","bee",1,3.7811472000605e-05
"1570","begged",1,3.7811472000605e-05
"1571","behead",1,3.7811472000605e-05
"1572","beheading",1,3.7811472000605e-05
"1573","believed",1,3.7811472000605e-05
"1574","belong",1,3.7811472000605e-05
"1575","beloved",1,3.7811472000605e-05
"1576","belt",1,3.7811472000605e-05
"1577","bent",1,3.7811472000605e-05
"1578","birthday",1,3.7811472000605e-05
"1579","bitter and and",1,3.7811472000605e-05
"1580","blacking",1,3.7811472000605e-05
"1581","blades",1,3.7811472000605e-05
"1582","blame",1,3.7811472000605e-05
"1583","bleeds",1,3.7811472000605e-05
"1584","blown",1,3.7811472000605e-05
"1585","blows",1,3.7811472000605e-05
"1586","boldly",1,3.7811472000605e-05
"1587","bone",1,3.7811472000605e-05
"1588","bones",1,3.7811472000605e-05
"1589","book shelves",1,3.7811472000605e-05
"1590","books",1,3.7811472000605e-05
"1591","boon",1,3.7811472000605e-05
"1592","bore",1,3.7811472000605e-05
"1593","bother",1,3.7811472000605e-05
"1594","bough",1,3.7811472000605e-05
"1595","bound",1,3.7811472000605e-05
"1596","bowing",1,3.7811472000605e-05
"1597","boxed",1,3.7811472000605e-05
"1598","boy and",1,3.7811472000605e-05
"1599","brain",1,3.7811472000605e-05
"1600","branch",1,3.7811472000605e-05
"1601","brass",1,3.7811472000605e-05
"1602","brave",1,3.7811472000605e-05
"1603","bread knife",1,3.7811472000605e-05
"1604","breeze",1,3.7811472000605e-05
"1605","bright eyed",1,3.7811472000605e-05
"1606","bristling",1,3.7811472000605e-05
"1607","brother s",1,3.7811472000605e-05
"1608","brush",1,3.7811472000605e-05
"1609","brushing",1,3.7811472000605e-05
"1610","burning",1,3.7811472000605e-05
"1611","burnt",1,3.7811472000605e-05
"1612","burst",1,3.7811472000605e-05
"1613","bursting",1,3.7811472000605e-05
"1614","buttercup",1,3.7811472000605e-05
"1615","buttered",1,3.7811472000605e-05
"1616","butterfly",1,3.7811472000605e-05
"1617","buttons",1,3.7811472000605e-05
"1618","by the",1,3.7811472000605e-05
"1619","by the bye",1,3.7811472000605e-05
"1620","cackled",1,3.7811472000605e-05
"1621","calling",1,3.7811472000605e-05
"1622","calmly",1,3.7811472000605e-05
"1623","camomile",1,3.7811472000605e-05
"1624","can but",1,3.7811472000605e-05
"1625","canary",1,3.7811472000605e-05
"1626","cannot",1,3.7811472000605e-05
"1627","canterbury",1,3.7811472000605e-05
"1628","canvas",1,3.7811472000605e-05
"1629","capering",1,3.7811472000605e-05
"1630","cardboard",1,3.7811472000605e-05
"1631","carrier",1,3.7811472000605e-05
"1632","carroll",1,3.7811472000605e-05
"1633","carry",1,3.7811472000605e-05
"1634","cart horse",1,3.7811472000605e-05
"1635","cartwheels",1,3.7811472000605e-05
"1636","caterpillar s",1,3.7811472000605e-05
"1637","cattle",1,3.7811472000605e-05
"1638","ceiling",1,3.7811472000605e-05
"1639","centre",1,3.7811472000605e-05
"1640","chains",1,3.7811472000605e-05
"1641","chanced",1,3.7811472000605e-05
"1642","character",1,3.7811472000605e-05
"1643","charges",1,3.7811472000605e-05
"1644","chatte",1,3.7811472000605e-05
"1645","cheap",1,3.7811472000605e-05
"1646","cheated",1,3.7811472000605e-05
"1647","cheeks",1,3.7811472000605e-05
"1648","cheerfully",1,3.7811472000605e-05
"1649","cherry tart",1,3.7811472000605e-05
"1650","chief",1,3.7811472000605e-05
"1651","child life",1,3.7811472000605e-05
"1652","childhood",1,3.7811472000605e-05
"1653","chimney nay",1,3.7811472000605e-05
"1654","chimneys",1,3.7811472000605e-05
"1655","choke",1,3.7811472000605e-05
"1656","choking",1,3.7811472000605e-05
"1657","choosing",1,3.7811472000605e-05
"1658","chop",1,3.7811472000605e-05
"1659","christmas",1,3.7811472000605e-05
"1660","chrysalis you",1,3.7811472000605e-05
"1661","chuckled",1,3.7811472000605e-05
"1662","circle",1,3.7811472000605e-05
"1663","circumstances",1,3.7811472000605e-05
"1664","clamour",1,3.7811472000605e-05
"1665","clapping",1,3.7811472000605e-05
"1666","clasped",1,3.7811472000605e-05
"1667","classics",1,3.7811472000605e-05
"1668","clean",1,3.7811472000605e-05
"1669","cleared",1,3.7811472000605e-05
"1670","clearer",1,3.7811472000605e-05
"1671","clearly",1,3.7811472000605e-05
"1672","climb",1,3.7811472000605e-05
"1673","clinging",1,3.7811472000605e-05
"1674","closely",1,3.7811472000605e-05
"1675","closer",1,3.7811472000605e-05
"1676","clubs",1,3.7811472000605e-05
"1677","coast",1,3.7811472000605e-05
"1678","coils",1,3.7811472000605e-05
"1679","cold",1,3.7811472000605e-05
"1680","collar",1,3.7811472000605e-05
"1681","comfort",1,3.7811472000605e-05
"1682","comfortable",1,3.7811472000605e-05
"1683","comfortably",1,3.7811472000605e-05
"1684","common",1,3.7811472000605e-05
"1685","commotion",1,3.7811472000605e-05
"1686","company",1,3.7811472000605e-05
"1687","complained",1,3.7811472000605e-05
"1688","complaining",1,3.7811472000605e-05
"1689","completely",1,3.7811472000605e-05
"1690","condemn",1,3.7811472000605e-05
"1691","conduct",1,3.7811472000605e-05
"1692","conger eel",1,3.7811472000605e-05
"1693","conquest",1,3.7811472000605e-05
"1694","consented",1,3.7811472000605e-05
"1695","consultation",1,3.7811472000605e-05
"1696","contempt",1,3.7811472000605e-05
"1697","contemptuous",1,3.7811472000605e-05
"1698","content",1,3.7811472000605e-05
"1699","contradicted",1,3.7811472000605e-05
"1700","corner no",1,3.7811472000605e-05
"1701","corners",1,3.7811472000605e-05
"1702","cost",1,3.7811472000605e-05
"1703","counting",1,3.7811472000605e-05
"1704","country",1,3.7811472000605e-05
"1705","couple",1,3.7811472000605e-05
"1706","couples",1,3.7811472000605e-05
"1707","course i",1,3.7811472000605e-05
"1708","coward",1,3.7811472000605e-05
"1709","crash now",1,3.7811472000605e-05
"1710","crashed",1,3.7811472000605e-05
"1711","crawled",1,3.7811472000605e-05
"1712","crawling",1,3.7811472000605e-05
"1713","crazy",1,3.7811472000605e-05
"1714","creep",1,3.7811472000605e-05
"1715","crept",1,3.7811472000605e-05
"1716","cries",1,3.7811472000605e-05
"1717","crocodile",1,3.7811472000605e-05
"1718","croqueted",1,3.7811472000605e-05
"1719","croqueting",1,3.7811472000605e-05
"1720","cross",1,3.7811472000605e-05
"1721","crossly",1,3.7811472000605e-05
"1722","crouched",1,3.7811472000605e-05
"1723","cucumber frame",1,3.7811472000605e-05
"1724","cucumber frames",1,3.7811472000605e-05
"1725","cunning",1,3.7811472000605e-05
"1726","cur",1,3.7811472000605e-05
"1727","curls",1,3.7811472000605e-05
"1728","curly",1,3.7811472000605e-05
"1729","currants",1,3.7811472000605e-05
"1730","curtain",1,3.7811472000605e-05
"1731","curtsey",1,3.7811472000605e-05
"1732","curtseying",1,3.7811472000605e-05
"1733","curving",1,3.7811472000605e-05
"1734","custard",1,3.7811472000605e-05
"1735","cutting",1,3.7811472000605e-05
"1736","d",1,3.7811472000605e-05
"1737","dainties",1,3.7811472000605e-05
"1738","daisies",1,3.7811472000605e-05
"1739","daisy chain",1,3.7811472000605e-05
"1740","daresay",1,3.7811472000605e-05
"1741","darkness",1,3.7811472000605e-05
"1742","dates",1,3.7811472000605e-05
"1743","daughter",1,3.7811472000605e-05
"1744","day school",1,3.7811472000605e-05
"1745","death",1,3.7811472000605e-05
"1746","declared",1,3.7811472000605e-05
"1747","deepest",1,3.7811472000605e-05
"1748","delay",1,3.7811472000605e-05
"1749","denial",1,3.7811472000605e-05
"1750","denies",1,3.7811472000605e-05
"1751","denying",1,3.7811472000605e-05
"1752","depends",1,3.7811472000605e-05
